id,componentId,componentType,currentStatus,lastCompletedProcess,nextProcess,processStatus,percentComplete,completedAt,designUrl,workstation,teamLead,dateshipped,datedelivered,componentsqft,projectId,Level,createdAt,maxHeight,maxWidth,sequence,updatedAt,weight
2637d813-3b49-4273-a389-31afe226bc08,W-79A,Interior Wall ,Delivered,Ship,,Complete,100,8/28/24,,,,9/4/24,9/4/24,16,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
44d62bf9-9467-4866-9202-afb9175c6d8a,W-7b,Exterior Wall,Delivered,Ship,,Complete,100,10/30/24,,,,2/12/25,2/12/25,162,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
f46c7fcb-7376-48e8-9ba3-c64b8da3a13b,W-8,Exterior Wall,Delivered,Ship,,Complete,100,7/30/24,,,,9/4/24,9/4/24,41,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
945b6927-fd47-4cd9-ae6f-214ca337ddc6,W-8,Exterior Wall,Delivered,Ship,,Complete,100,1/23/25,,,Andres,5/6/25,5/6/25,136,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
def106d2-84c6-4426-88ed-8a8893aac25f,W-8,Exterior Wall,Delivered,Ship,,Complete,100,10/30/24,,,,2/12/25,2/12/25,117,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
b126587b-e093-494a-bf0a-dbfd2e9d8a26,W-8,Exterior Wall,Delivered,Ship,,Complete,100,10/2/24,,,,11/4/24,11/4/24,225,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
296fe922-0dee-44b1-9568-ce2fc876285a,W-80,Interior Wall ,Delivered,Ship,,Complete,100,8/28/24,,,,9/4/24,9/4/24,40,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
e28fcb79-ecac-43b6-adfb-8a2851ec3ef9,W-80,Interior Wall ,Delivered,Ship,,Complete,100,9/30/24,,,,11/4/24,11/4/24,150,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
a1fd5e6f-7e0b-41a3-981b-1a23195d080a,W-81,Interior Wall ,Delivered,Ship,,Complete,100,8/28/24,,,,9/4/24,9/4/24,64,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
e87cf182-0848-4613-bd6e-d40c1b84bf54,W-81,Exterior Wall,Delivered,Ship,,Complete,100,2/6/25,,,Joel,5/7/25,5/7/25,30,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
b5f547a3-bbe3-4e73-9ee8-d5733fcd626a,W-81,Exterior Wall,Delivered,Ship,,Complete,100,2/6/25,,,Joel,5/7/25,5/7/25,37,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
c346d8fb-1c9b-4689-9878-faf3c96ca13d,W-81,Interior Wall ,Delivered,Ship,,Complete,100,9/26/24,,,,11/4/24,11/4/24,200,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
24171c34-985e-400b-8717-83989f3dad63,W-82,Interior Wall ,Delivered,Ship,,Complete,100,8/28/24,,,,9/4/24,9/4/24,47,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
d2bb591d-75fc-4122-ba16-b94174a2b884,W-82,Exterior Wall,Delivered,Ship,,Complete,100,2/6/25,,,Joel,5/7/25,5/7/25,408,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
e7e16c9d-26f8-48fb-a7d7-f5364a76c22d,W-82,Interior Wall ,Delivered,Ship,,Complete,100,9/27/24,,,,11/4/24,11/4/24,225,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
da3445c2-7b4f-4c57-8efe-4a3fa5dd5e2d,W-83,Interior Wall ,Delivered,Ship,,Complete,100,8/28/24,,,,9/4/24,9/4/24,32,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
58e1e19d-5f21-459b-9e54-a6889c15369c,W-83,Exterior Wall,Delivered,Ship,,Complete,100,2/5/25,,,Joel,5/7/25,5/7/25,117,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
adb9ac8d-90bb-4b2b-a69c-ccf396c02f10,W-83,Interior Wall ,Delivered,Ship,,Complete,100,9/16/24,,,,11/4/24,11/4/24,85,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
1b96723e-af5b-475e-8cf5-0aff09371a38,W-84,Interior Wall ,Delivered,Ship,,Complete,100,8/28/24,,,,9/4/24,9/4/24,120,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
f6451671-ada1-490c-8c85-5190cf2a98ef,W-84,Exterior Wall,Delivered,Ship,,Complete,100,2/6/25,,,Andres,5/7/25,5/7/25,84,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
d7014dfe-ce31-46a0-969e-017644ed1290,W-84,Interior Wall ,Delivered,Ship,,Complete,100,9/27/24,,,,11/4/24,11/4/24,270,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
1ac9143d-1236-4c67-89d6-839845e9883c,W-85,Exterior Wall,Delivered,Ship,,Complete,100,2/7/25,,,Andres,5/7/25,5/7/25,78,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
eb02eae7-6f68-4622-bd49-1a11d7705fa7,W-85,Exterior Wall,Delivered,Ship,,Complete,100,9/20/24,,,,11/4/24,11/4/24,145,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
bd7939ca-7b52-4255-a781-dbfcb2ab22bd,W-86,Interior Wall ,Delivered,Ship,,Complete,100,8/27/24,,,,9/4/24,9/4/24,48,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
a27aa5b4-2bf5-400c-bb43-bc5c2686620b,W-86,Interior Wall ,Delivered,Ship,,Complete,100,2/7/25,,,Andres,5/7/25,5/7/25,13,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
c126a5b1-359c-4b83-a9e6-6a779c0239c3,W-86,Interior Wall ,Delivered,Ship,,Complete,100,9/16/24,,,,11/4/24,11/4/24,60,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
3be456c2-a2f5-4d6f-bc01-f52af6395419,W-87,Interior Wall ,Delivered,Ship,,Complete,100,8/26/24,,,,9/4/24,9/4/24,64,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
68edc93a-2dae-488a-9d8d-62ac65ff2fd0,W-87,Interior Wall ,Delivered,Ship,,Complete,100,2/7/25,,,Adrian,5/7/25,5/7/25,108,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
25381782-f310-44d6-853f-3f28a52f6ee7,W-87,Interior Wall ,Delivered,Ship,,Complete,100,9/13/24,,,,11/4/24,11/4/24,145,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
0663bfb1-f030-4a7c-be79-a70ff4d42afd,W-88,Interior Wall ,Delivered,Ship,,Complete,100,8/27/24,,,,9/4/24,9/4/24,32,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
48c104a2-659e-46f2-b3a2-a7cbeda8bebe,W-88,Interior Wall ,Delivered,Ship,,Complete,100,2/7/25,,,Joel,5/7/25,5/7/25,192,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
abccd30f-42ff-44a1-b2e9-9939d770c820,W-88,Interior Wall ,Delivered,Ship,,Complete,100,9/23/24,,,,11/4/24,11/4/24,150,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
9dc52a4a-46b6-4f48-9187-393051a6ab84,W-89,Exterior Wall,Delivered,Ship,,Complete,100,2/7/25,,,Adrian,5/7/25,5/7/25,90,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
78461a37-2b53-4050-9c31-c7190ba3cc7e,W-89,Interior Wall ,Delivered,Ship,,Complete,100,9/13/24,,,,11/4/24,11/4/24,48,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
cb13a9aa-0683-4482-9afa-d863cf051892,W-8A,Interior Wall ,Delivered,Ship,,Complete,100,1/20/25,,,Andres,5/6/25,5/6/25,18,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
c3749a24-cd59-4cdf-8e8a-8c3c8890d850,W-8B,Exterior Wall,Delivered,Ship,,Complete,100,1/24/25,,,Adrian,5/6/25,5/6/25,45,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
68ef50ea-9059-4235-ac29-4dd79486570a,W-9,Interior Wall ,Delivered,Ship,,Complete,100,9/11/24,,,,9/12/24,9/12/24,110,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
acb7c613-0529-4a9e-be83-58200cc2fa4e,W-9,Exterior Wall,Delivered,Ship,,Complete,100,1/23/25,,,Andres,5/6/25,5/6/25,180,TEK-015-ASPENGLENSD-2,,22:03.7,,,,7/16/25 00:00,
65d7370a-0092-4831-94b5-2ab5fe138163,W-9,Exterior Wall,Delivered,Ship,,Complete,100,10/30/24,,,,2/12/25,2/12/25,90,TEK-018-ASPENGLENSD-5,,22:03.7,,,,7/16/25 00:00,
99a7afec-86b3-4d40-bdaa-be2ce6814cad,W-9,Exterior Wall,Delivered,Ship,,Complete,100,9/18/24,,,,11/4/24,11/4/24,36,TEK-019-ASPENGLENSD-6,,22:03.7,,,,7/16/25 00:00,
987de188-6d1c-4f8b-bf7a-8c5797e4c46d,W-90,Interior Wall ,Delivered,Ship,,Complete,100,8/26/24,,,,9/4/24,9/4/24,16,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
b13c82ed-8888-4449-bc02-07dd5df088c1,W-91,Interior Wall ,Delivered,Ship,,Complete,100,8/27/24,,,,9/4/24,9/4/24,120,TEK-004-BURGHER325HLND,,22:03.7,,,,7/16/25 00:00,
11ebf5cb-2f7e-4a95-b8a0-70fabd3c4285,W.035,Interior Wall ,Delivered,Ship,,Complete,100,3/10/25,,,Joel,3/19/25,3/19/25,130,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
926dda14-9459-41f0-9493-a2636a7708cc,W.1.17,Interior Wall ,Delivered,Ship,,Complete,100,4/16/25,,,Andres,4/25/25,4/25/25,123,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
66d38316-69b0-4354-9ac8-487635b3cc72,W0.25,Interior Wall ,Delivered,Ship,,Complete,100,3/12/25,,,Manuel,3/19/25,3/19/25,25,TEK-028-CHAROUHIS,,22:03.7,,,,7/16/25 00:00,
,R-5,Roof Panel,DELIVERED,Ship,,Complete,100,6/19/25,,,Andres,6/27/25,6/27/25,408,TEK-028-CHAROUHIS,,,,,,,
,R-4,Roof Panel,DELIVERED,Ship,,Complete,100,6/19/25,,,Adrian,6/27/25,6/27/25,408,TEK-028-CHAROUHIS,,,,,,,
,R-2,Roof Panel,DELIVERED,Ship,,Complete,100,6/19/25,,,Arnulfo,6/27/25,6/27/25,74,TEK-028-CHAROUHIS,,,,,,,
,R-1,Roof Panel,DELIVERED,Ship,,Complete,100,6/20/25,,,Andres,6/27/25,6/27/25,74,TEK-028-CHAROUHIS,,,,,,,
,R-6,Roof Panel,DELIVERED,Ship,,Complete,100,6/20/25,,,Adrian,6/27/25,6/27/25,200,TEK-028-CHAROUHIS,,,,,,,
,R-8,Roof Panel,DELIVERED,Ship,,Complete,100,6/20/25,,,Andres,6/27/25,6/27/25,320,TEK-028-CHAROUHIS,,,,,,,
,R-7,Roof Panel,DELIVERED,Ship,,Complete,100,6/20/25,,,Mike,6/27/25,6/27/25,69,TEK-028-CHAROUHIS,,,,,,,
,R-10,Roof Panel,DELIVERED,Ship,,Complete,100,6/23/25,,,Andres,6/27/25,6/27/25,104,TEK-028-CHAROUHIS,,,,,,,
,R-3,Roof Panel,DELIVERED,Ship,,Complete,100,6/23/25,,,Adrian,6/27/25,6/27/25,87,TEK-028-CHAROUHIS,,,,,,,
,R-10A,Roof Panel,DELIVERED,Ship,,Complete,100,6/23/25,,,Andres,6/27/25,6/27/25,104,TEK-028-CHAROUHIS,,,,,,,
,R-11A,Roof Panel,DELIVERED,Ship,,Complete,100,6/24/25,,,Adan,6/28/25,6/28/25,102,TEK-028-CHAROUHIS,,,,,,,
,R-10B,Roof Panel,DELIVERED,Ship,,Complete,100,6/24/25,,,Adrian,6/28/25,6/28/25,104,TEK-028-CHAROUHIS,,,,,,,
,R-11B,Roof Panel,DELIVERED,Ship,,Complete,100,6/24/25,,,Adan,6/28/25,6/28/25,102,TEK-028-CHAROUHIS,,,,,,,
,R-11,Roof Panel,DELIVERED,Ship,,Complete,100,6/24/25,,,Andres,6/28/25,6/28/25,102,TEK-028-CHAROUHIS,,,,,,,
,R-12,Roof Panel,DELIVERED,Ship,,Complete,100,6/24/25,,,Adrian,6/28/25,6/28/25,102,TEK-028-CHAROUHIS,,,,,,,
,R-12A,Roof Panel,DELIVERED,Ship,,Complete,100,6/24/25,,,Andres,6/28/25,6/28/25,125,TEK-028-CHAROUHIS,,,,,,,
,R-15,Roof Panel,DELIVERED,Ship,,Complete,100,6/25/25,,,Adrian ,6/28/25,6/28/25,240,TEK-028-CHAROUHIS,,,,,,,
,R-14,Roof Panel,DELIVERED,Ship,,Complete,100,6/26/25,,,Joel,6/28/25,6/28/25,155,TEK-028-CHAROUHIS,,,,,,,
,R-16A,Roof Panel,DELIVERED,Ship,,Complete,100,6/26/25,,,Andres,6/28/25,6/28/25,126,TEK-028-CHAROUHIS,,,,,,,
,R-13,Roof Panel,DELIVERED,Ship,,Complete,100,6/26/25,,,Mike,6/28/25,6/28/25,100,TEK-028-CHAROUHIS,,,,,,,
,R-18,Roof Panel,DELIVERED,Ship,,Complete,100,6/26/25,,,Adrian,6/30/25,6/30/25,258,TEK-028-CHAROUHIS,,,,,,,
,R-16,Roof Panel,DELIVERED,Ship,,Complete,100,6/27/25,,,Joel,6/30/25,6/30/25,240,TEK-028-CHAROUHIS,,,,,,,
,R-21,Roof Panel,DELIVERED,Ship,,Complete,100,6/27/25,,,Joel,7/1/25,7/1/25,225,TEK-028-CHAROUHIS,,,,,,,
,R-19,Roof Panel,DELIVERED,Ship,,Complete,100,6/27/25,,,Adrian,6/30/25,6/30/25,267,TEK-028-CHAROUHIS,,,,,,,
,R-20,Roof Panel,DELIVERED,Ship,,Complete,100,6/28/25,,,Adrian,6/30/25,6/30/25,112,TEK-028-CHAROUHIS,,,,,,,
,R-22,Roof Panel,DELIVERED,Ship,,Complete,100,6/28/25,,,Adrian,6/30/25,6/30/25,293,TEK-028-CHAROUHIS,,,,,,,
,R-24,Roof Panel,DELIVERED,Ship,,Complete,100,6/30/25,,,Adrian,7/1/25,7/1/25,296,TEK-028-CHAROUHIS,,,,,,,
,R-25,Roof Panel,DELIVERED,Ship,,Complete,100,6/30/25,,,Andres,7/1/25,7/1/25,172,TEK-028-CHAROUHIS,,,,,,,
,R-23,Roof Panel,DELIVERED,Ship,,Complete,100,7/1/25,,,Adrian,7/1/25,7/1/25,174,TEK-028-CHAROUHIS,,,,,,,
,R-26,Roof Panel,DELIVERED,Ship,,Complete,100,7/1/25,,,Adrian,7/1/25,7/1/25,158,TEK-028-CHAROUHIS,,,,,,,
